,gene_name,dataset
15332,Gm43378,snRNAseq2_old_buffer
15333,Gm33952,snRNAseq2_old_buffer
15334,Gm43646,snRNAseq2_old_buffer
15335,6720482G16Rik,snRNAseq2_old_buffer
15336,Gm2479,snRNAseq2_old_buffer
15337,2010309G21Rik,snRNAseq2_old_buffer
15338,Gm42814,snRNAseq2_old_buffer
15339,C230071H17Rik,snRNAseq2_old_buffer
15340,Gm31026,snRNAseq2_old_buffer
15341,1700013M08Rik,snRNAseq2_old_buffer
15342,Gm17590,snRNAseq2_old_buffer
15343,4931419H13Rik,snRNAseq2_old_buffer
15344,Gm43532,snRNAseq2_old_buffer
15345,Gm42535,snRNAseq2_old_buffer
15346,Gm43335,snRNAseq2_old_buffer
15347,Gm42669,snRNAseq2_old_buffer
15348,Gm43813,snRNAseq2_old_buffer
15349,Gm40331,snRNAseq2_old_buffer
15350,Gm43176,snRNAseq2_old_buffer
15351,Gm36548,snRNAseq2_old_buffer
15352,Gm43587,snRNAseq2_old_buffer
15353,Gm43457,snRNAseq2_old_buffer
15354,2700029L08Rik,snRNAseq2_old_buffer
15355,Gm36447,snRNAseq2_old_buffer
15356,Gm42846,snRNAseq2_old_buffer
15357,Vmn2r-ps26,snRNAseq2_old_buffer
15358,Gm30270,snRNAseq2_old_buffer
15359,Tmem265,snRNAseq2_old_buffer
15360,Gm5442,snRNAseq2_old_buffer
15361,Gm20559,snRNAseq2_old_buffer
15362,Gm42962,snRNAseq2_old_buffer
15363,4930513D17Rik,snRNAseq2_old_buffer
15364,Gm42474,snRNAseq2_old_buffer
15365,Gm42847,snRNAseq2_old_buffer
15366,Gm43342,snRNAseq2_old_buffer
15367,Gm42467,snRNAseq2_old_buffer
15368,Gm32780,snRNAseq2_old_buffer
15369,Gm43482,snRNAseq2_old_buffer
15370,4930478P22Rik,snRNAseq2_old_buffer
15371,4933424N20Rik,snRNAseq2_old_buffer
15372,C130093G08Rik,snRNAseq2_old_buffer
15373,Gm42936,snRNAseq2_old_buffer
15374,Gm42885,snRNAseq2_old_buffer
15375,Gm7697,snRNAseq2_old_buffer
15376,Gm10459,snRNAseq2_old_buffer
15377,1810017P11Rik,snRNAseq2_old_buffer
15378,Gm43497,snRNAseq2_old_buffer
15379,Gm42656,snRNAseq2_old_buffer
15380,Gm42850,snRNAseq2_old_buffer
15381,Gm42109,snRNAseq2_old_buffer
15382,Gtf3c2,snRNAseq2_old_buffer
15383,Gm3289,snRNAseq2_old_buffer
15384,Gm20186,snRNAseq2_old_buffer
15385,Gm43093,snRNAseq2_old_buffer
15386,Eif3s6-ps4,snRNAseq2_old_buffer
15387,Gm42791,snRNAseq2_old_buffer
15388,Gm43027,snRNAseq2_old_buffer
15389,Gm2040,snRNAseq2_old_buffer
15390,4930557J02Rik,snRNAseq2_old_buffer
15391,Gm42741,snRNAseq2_old_buffer
15392,Rpl7-ps7,snRNAseq2_old_buffer
15393,Gm43598,snRNAseq2_old_buffer
15394,Gm6450,snRNAseq2_old_buffer
15395,Gm31314,snRNAseq2_old_buffer
15396,Dancr,snRNAseq2_old_buffer
15397,Gm42856,snRNAseq2_old_buffer
15398,Gm43633,snRNAseq2_old_buffer
15399,Gm8675,snRNAseq2_old_buffer
15400,Gm42477,snRNAseq2_old_buffer
15401,Gm42887,snRNAseq2_old_buffer
15402,Gm42547,snRNAseq2_old_buffer
15403,Gm10829,snRNAseq2_old_buffer
15404,Gm43481,snRNAseq2_old_buffer
15405,0610012G03Rik,snRNAseq2_old_buffer
15406,Gm43105,snRNAseq2_old_buffer
15407,Gm2762,snRNAseq2_old_buffer
15408,4930528J11Rik,snRNAseq2_old_buffer
15409,Gm43694,snRNAseq2_old_buffer
15410,Gm36669,snRNAseq2_old_buffer
15411,Gm42715,snRNAseq2_old_buffer
15412,Gm43123,snRNAseq2_old_buffer
15413,Gm43629,snRNAseq2_old_buffer
15414,Gm42561,snRNAseq2_old_buffer
15415,Gm42742,snRNAseq2_old_buffer
15416,Gm34411,snRNAseq2_old_buffer
15417,Gm7993,snRNAseq2_old_buffer
15418,Gm43597,snRNAseq2_old_buffer
15419,Gm43092,snRNAseq2_old_buffer
15420,Gm42986,snRNAseq2_old_buffer
15421,Gm42867,snRNAseq2_old_buffer
15422,Gm42466,snRNAseq2_old_buffer
15423,Gm42475,snRNAseq2_old_buffer
15424,Gm6598,snRNAseq2_old_buffer
15425,4930413E15Rik,snRNAseq2_old_buffer
15426,Gm42888,snRNAseq2_old_buffer
15427,Gm38404,snRNAseq2_old_buffer
15428,Gm42507,snRNAseq2_old_buffer
15429,Gm43796,snRNAseq2_old_buffer
15430,Gm43069,snRNAseq2_old_buffer
15431,Gm43638,snRNAseq2_old_buffer
15432,Gm17768,snRNAseq2_old_buffer
15433,Gm42642,snRNAseq2_old_buffer
15434,Gm43579,snRNAseq2_old_buffer
15435,Gm19583,snRNAseq2_old_buffer
15436,Gm43700,snRNAseq2_old_buffer
15437,Gm19619,snRNAseq2_old_buffer
15438,5930420M18Rik,snRNAseq2_old_buffer
15439,Gm5864,snRNAseq2_old_buffer
15440,4930524B17Rik,snRNAseq2_old_buffer
15441,Gm42559,snRNAseq2_old_buffer
15442,Gm42560,snRNAseq2_old_buffer
15443,Gm43769,snRNAseq2_old_buffer
15444,Gm13821,snRNAseq2_old_buffer
15445,Olfr1401-ps1,snRNAseq2_old_buffer
15446,Gm42471,snRNAseq2_old_buffer
15447,Gm42858,snRNAseq2_old_buffer
15448,Gm10461,snRNAseq2_old_buffer
15449,Gm42600,snRNAseq2_old_buffer
15450,Gm9495,snRNAseq2_old_buffer
15451,Mpv17,snRNAseq2_old_buffer
15452,Gm43788,snRNAseq2_old_buffer
15453,Gm43458,snRNAseq2_old_buffer
15454,Gm42903,snRNAseq2_old_buffer
15455,3110031N09Rik,snRNAseq2_old_buffer
15456,Gm43500,snRNAseq2_old_buffer
15457,Gm43775,snRNAseq2_old_buffer
15458,Gm20488,snRNAseq2_old_buffer
15459,Gm30003,snRNAseq2_old_buffer
15460,Gm42670,snRNAseq2_old_buffer
15461,Gm42549,snRNAseq2_old_buffer
15462,1700065J11Rik,snRNAseq2_old_buffer
15463,Gm6655,snRNAseq2_old_buffer
15464,Gm19610,snRNAseq2_old_buffer
15465,Gm43660,snRNAseq2_old_buffer
15466,AI839979,snRNAseq2_old_buffer
15467,Gm40309,snRNAseq2_old_buffer
15468,Gm43126,snRNAseq2_old_buffer
15469,5430435K18Rik,snRNAseq2_old_buffer
15470,Gm43323,snRNAseq2_old_buffer
15471,1700012J15Rik,snRNAseq2_old_buffer
15472,4930425L21Rik,snRNAseq2_old_buffer
15473,AC134333.1,snRNAseq2_old_buffer
15474,Gm8820,snRNAseq2_old_buffer
15475,Gm20553,snRNAseq2_old_buffer
15476,6330419E04Rik,snRNAseq2_old_buffer
15477,Gm38839,snRNAseq2_old_buffer
15478,Gm44177,snRNAseq2_old_buffer
15479,Gm44206,snRNAseq2_old_buffer
15480,Gm4640,snRNAseq2_old_buffer
15481,Gm44145,snRNAseq2_old_buffer
15482,Gm44040,snRNAseq2_old_buffer
15483,Gm8992,snRNAseq2_old_buffer
15484,5730507A11Rik,snRNAseq2_old_buffer
15485,Gm3375,snRNAseq2_old_buffer
15486,Zfp862-ps,snRNAseq2_old_buffer
15487,Gm45234,snRNAseq2_old_buffer
15488,Nasp-ps1,snRNAseq2_old_buffer
15489,Gm6590,snRNAseq2_old_buffer
15490,4933431M02Rik,snRNAseq2_old_buffer
15491,Gm44957,snRNAseq2_old_buffer
15492,Gm44065,snRNAseq2_old_buffer
15493,Gm44009,snRNAseq2_old_buffer
15494,Gm35549,snRNAseq2_old_buffer
15495,Gm44941,snRNAseq2_old_buffer
15496,Gm30784,snRNAseq2_old_buffer
15497,Gm26996,snRNAseq2_old_buffer
15498,Gm44071,snRNAseq2_old_buffer
15499,1700003I16Rik,snRNAseq2_old_buffer
15500,Vmn1r-ps16,snRNAseq2_old_buffer
15501,E330037G11Rik,snRNAseq2_old_buffer
15502,Gm44127,snRNAseq2_old_buffer
15503,Gm44790,snRNAseq2_old_buffer
15504,Gm43969,snRNAseq2_old_buffer
15505,Gm44726,snRNAseq2_old_buffer
15506,Gm44096,snRNAseq2_old_buffer
15507,Olfr795-ps1,snRNAseq2_old_buffer
15508,Gm44199,snRNAseq2_old_buffer
15509,Gm44264,snRNAseq2_old_buffer
15510,4930587E11Rik,snRNAseq2_old_buffer
15511,Gm18840,snRNAseq2_old_buffer
15512,Gm44093,snRNAseq2_old_buffer
15513,Gm45021,snRNAseq2_old_buffer
15514,Gm44196,snRNAseq2_old_buffer
15515,Gm6261,snRNAseq2_old_buffer
15516,Gm32479,snRNAseq2_old_buffer
15517,4930512J16Rik,snRNAseq2_old_buffer
15518,Gm44070,snRNAseq2_old_buffer
15519,Gm44166,snRNAseq2_old_buffer
15520,Gm44220,snRNAseq2_old_buffer
15521,Gm6559,snRNAseq2_old_buffer
15522,4933406J09Rik,snRNAseq2_old_buffer
15523,C530044C16Rik,snRNAseq2_old_buffer
15524,Gm30332,snRNAseq2_old_buffer
15525,Gm43903,snRNAseq2_old_buffer
15526,4930528H21Rik,snRNAseq2_old_buffer
15527,Gm44386,snRNAseq2_old_buffer
15528,Gm44044,snRNAseq2_old_buffer
15529,Gm45062,snRNAseq2_old_buffer
15530,Gm44022,snRNAseq2_old_buffer
15531,Gm19131,snRNAseq2_old_buffer
15532,Gm34933,snRNAseq2_old_buffer
15533,Vmn2r-ps34,snRNAseq2_old_buffer
15534,2900060B14Rik,snRNAseq2_old_buffer
15535,Gm8774,snRNAseq2_old_buffer
15536,Gm44148,snRNAseq2_old_buffer
15537,Gm44013,snRNAseq2_old_buffer
15538,Gm44164,snRNAseq2_old_buffer
15539,Gm19253,snRNAseq2_old_buffer
15540,Gm44448,snRNAseq2_old_buffer
15541,Gm5311,snRNAseq2_old_buffer
15542,Gm45083,snRNAseq2_old_buffer
15543,Gm44965,snRNAseq2_old_buffer
15544,Gm44095,snRNAseq2_old_buffer
15545,Gm10445,snRNAseq2_old_buffer
15546,Gm44064,snRNAseq2_old_buffer
15547,Gm44478,snRNAseq2_old_buffer
15548,1700126G02Rik,snRNAseq2_old_buffer
15549,Gm44209,snRNAseq2_old_buffer
15550,Gm38840,snRNAseq2_old_buffer
15551,4933439N06Rik,snRNAseq2_old_buffer
15552,Gm44420,snRNAseq2_old_buffer
15553,Gm35822,snRNAseq2_old_buffer
15554,Gm6227,snRNAseq2_old_buffer
15555,Gm44151,snRNAseq2_old_buffer
15556,Gm44072,snRNAseq2_old_buffer
15557,Gm44511,snRNAseq2_old_buffer
15558,Gm44696,snRNAseq2_old_buffer
15559,Gm43936,snRNAseq2_old_buffer
15560,9330102E08Rik,snRNAseq2_old_buffer
15561,Gm44250,snRNAseq2_old_buffer
15562,Gm44144,snRNAseq2_old_buffer
15563,Gm43993,snRNAseq2_old_buffer
15564,Gm10388,snRNAseq2_old_buffer
15565,Gm27013,snRNAseq2_old_buffer
15566,Gm5580,snRNAseq2_old_buffer
15567,Gm7565,snRNAseq2_old_buffer
15568,Gm44014,snRNAseq2_old_buffer
15569,Gm44235,snRNAseq2_old_buffer
15570,Gm44090,snRNAseq2_old_buffer
15571,Gm45140,snRNAseq2_old_buffer
15572,4930595L18Rik,snRNAseq2_old_buffer
15573,Gm44200,snRNAseq2_old_buffer
15574,Gm44438,snRNAseq2_old_buffer
15575,Gm6375,snRNAseq2_old_buffer
15576,Gm6210,snRNAseq2_old_buffer
15577,Speer9-ps1,snRNAseq2_old_buffer
15578,Gm35077,snRNAseq2_old_buffer
15579,Gm44036,snRNAseq2_old_buffer
15580,Gm43980,snRNAseq2_old_buffer
15581,Gm44001,snRNAseq2_old_buffer
15582,Gm44419,snRNAseq2_old_buffer
15583,Gm49058,snRNAseq2_old_buffer
15584,Gm35037,snRNAseq2_old_buffer
15585,Gm43905,snRNAseq2_old_buffer
15586,Gm44006,snRNAseq2_old_buffer
15587,Gm7890,snRNAseq2_old_buffer
15588,G930045G22Rik,snRNAseq2_old_buffer
15589,D830050J10Rik,snRNAseq2_old_buffer
15590,Gm44487,snRNAseq2_old_buffer
15591,Gm44228,snRNAseq2_old_buffer
15592,Gm38708,snRNAseq2_old_buffer
15593,Gm7298,snRNAseq2_old_buffer
15594,Gm36503,snRNAseq2_old_buffer
15595,Gm44271,snRNAseq2_old_buffer
15596,9530062K07Rik,snRNAseq2_old_buffer
15597,Gm44597,snRNAseq2_old_buffer
15598,Gm43900,snRNAseq2_old_buffer
15599,Gm44168,snRNAseq2_old_buffer
15600,4921529L05Rik,snRNAseq2_old_buffer
15601,Gm44423,snRNAseq2_old_buffer
15602,Gm43953,snRNAseq2_old_buffer
15603,Hspd1-ps1,snRNAseq2_old_buffer
15604,Gm3455,snRNAseq2_old_buffer
15605,Gm10209,snRNAseq2_old_buffer
15606,Mug4-ps,snRNAseq2_old_buffer
15607,Gm6786,snRNAseq2_old_buffer
15608,Gm3148,snRNAseq2_old_buffer
15609,Gm5886,snRNAseq2_old_buffer
15610,Gm45901,snRNAseq2_old_buffer
15611,Gm45193,snRNAseq2_old_buffer
15612,Gm43909,snRNAseq2_old_buffer
15613,Gm9560,snRNAseq2_old_buffer
15614,Gm44079,snRNAseq2_old_buffer
15615,Gm33201,snRNAseq2_old_buffer
15616,Gm43915,snRNAseq2_old_buffer
15617,C030015A19Rik,snRNAseq2_old_buffer
15618,4930511E03Rik,snRNAseq2_old_buffer
15619,Gm44410,snRNAseq2_old_buffer
15620,Gm44823,snRNAseq2_old_buffer
15621,Gm44249,snRNAseq2_old_buffer
15622,1810059H22Rik,snRNAseq2_old_buffer
15623,Gm44172,snRNAseq2_old_buffer
15624,Gm44101,snRNAseq2_old_buffer
15625,Gm44063,snRNAseq2_old_buffer
15626,6430584L05Rik,snRNAseq2_old_buffer
15627,Gm43960,snRNAseq2_old_buffer
15628,Gm16499,snRNAseq2_old_buffer
15629,Gm44187,snRNAseq2_old_buffer
15630,Gm18422,snRNAseq2_old_buffer
15631,Gm44169,snRNAseq2_old_buffer
15632,Gm44224,snRNAseq2_old_buffer
15633,Gm44292,snRNAseq2_old_buffer
15634,Gm18207,snRNAseq2_old_buffer
15635,Gm39075,snRNAseq2_old_buffer
15636,Gm19078,snRNAseq2_old_buffer
15637,Gm44640,snRNAseq2_old_buffer
15638,Gm45218,snRNAseq2_old_buffer
15639,Gm45052,snRNAseq2_old_buffer
15640,Prkcz2,snRNAseq2_old_buffer
15641,Gm44601,snRNAseq2_old_buffer
15642,Gm44877,snRNAseq2_old_buffer
15643,5430431A17Rik,snRNAseq2_old_buffer
15644,Gm44898,snRNAseq2_old_buffer
15645,Gm44939,snRNAseq2_old_buffer
15646,Gm44950,snRNAseq2_old_buffer
15647,Gm36736,snRNAseq2_old_buffer
15648,Gm45205,snRNAseq2_old_buffer
15649,9130221F21Rik,snRNAseq2_old_buffer
15650,C430039J01Rik,snRNAseq2_old_buffer
15651,Gm44951,snRNAseq2_old_buffer
15652,Gm4881,snRNAseq2_old_buffer
15653,Gm38832,snRNAseq2_old_buffer
15654,Gm44641,snRNAseq2_old_buffer
15655,A730082K24Rik,snRNAseq2_old_buffer
15656,Gm32633,snRNAseq2_old_buffer
15657,Rpl19-ps10,snRNAseq2_old_buffer
15658,Klk1b15-ps,snRNAseq2_old_buffer
15659,Snhg1,snRNAseq2_old_buffer
15660,Gm30928,snRNAseq2_old_buffer
15661,Gm44765,snRNAseq2_old_buffer
15662,Gm44706,snRNAseq2_old_buffer
15663,Gm44756,snRNAseq2_old_buffer
15664,Gm45051,snRNAseq2_old_buffer
15665,Gm44851,snRNAseq2_old_buffer
15666,Gm32846,snRNAseq2_old_buffer
15667,Klk2-ps,snRNAseq2_old_buffer
15668,Gm44567,snRNAseq2_old_buffer
15669,Gm21269,snRNAseq2_old_buffer
15670,Gm44507,snRNAseq2_old_buffer
15671,4732496C06Rik,snRNAseq2_old_buffer
15672,Olfr192,snRNAseq2_old_buffer
15673,Gm30459,snRNAseq2_old_buffer
15674,Gm44974,snRNAseq2_old_buffer
15675,Gm36633,snRNAseq2_old_buffer
15676,Gm33248,snRNAseq2_old_buffer
15677,Cyp2a21-ps,snRNAseq2_old_buffer
15678,Gm45025,snRNAseq2_old_buffer
15679,Gm45203,snRNAseq2_old_buffer
15680,Gm9240,snRNAseq2_old_buffer
15681,Gm4265,snRNAseq2_old_buffer
15682,Gm44987,snRNAseq2_old_buffer
15683,Gm7443,snRNAseq2_old_buffer
15684,Gm8319,snRNAseq2_old_buffer
15685,Gm32647,snRNAseq2_old_buffer
15686,Gm44735,snRNAseq2_old_buffer
15687,Cyp2b26-ps,snRNAseq2_old_buffer
15688,Gm44613,snRNAseq2_old_buffer
15689,Gm44662,snRNAseq2_old_buffer
15690,Gm20274,snRNAseq2_old_buffer
15691,Gm44824,snRNAseq2_old_buffer
15692,Gm44835,snRNAseq2_old_buffer
15693,Gm44695,snRNAseq2_old_buffer
15694,Gm44981,snRNAseq2_old_buffer
15695,Gm39094,snRNAseq2_old_buffer
15696,Gm45216,snRNAseq2_old_buffer
15697,Gm44962,snRNAseq2_old_buffer
15698,Gm38973,snRNAseq2_old_buffer
15699,Gm44581,snRNAseq2_old_buffer
15700,AC161456.1,snRNAseq2_old_buffer
15701,Gm49368,snRNAseq2_old_buffer
15702,Gm32884,snRNAseq2_old_buffer
15703,Gm44645,snRNAseq2_old_buffer
15704,Gm6916,snRNAseq2_old_buffer
15705,Gm36694,snRNAseq2_old_buffer
15706,Gm37494,snRNAseq2_old_buffer
15707,Gm45092,snRNAseq2_old_buffer
15708,Gm44694,snRNAseq2_old_buffer
15709,Gm44807,snRNAseq2_old_buffer
15710,Gm44920,snRNAseq2_old_buffer
15711,Gm44722,snRNAseq2_old_buffer
15712,Gm44867,snRNAseq2_old_buffer
15713,0610006L08Rik,snRNAseq2_old_buffer
15714,Olfr188-ps1,snRNAseq2_old_buffer
15715,Gm32816,snRNAseq2_old_buffer
15716,Gm44758,snRNAseq2_old_buffer
15717,Gm45034,snRNAseq2_old_buffer
15718,Gm44793,snRNAseq2_old_buffer
15719,4933431G14Rik,snRNAseq2_old_buffer
15720,Gm21057,snRNAseq2_old_buffer
15721,Gm44940,snRNAseq2_old_buffer
15722,Gm44734,snRNAseq2_old_buffer
15723,BC060293,snRNAseq2_old_buffer
15724,Gm44777,snRNAseq2_old_buffer
15725,Gm45096,snRNAseq2_old_buffer
15726,Gm44579,snRNAseq2_old_buffer
15727,Gm44748,snRNAseq2_old_buffer
15728,Gm44894,snRNAseq2_old_buffer
15729,Gm44921,snRNAseq2_old_buffer
15730,Gm44760,snRNAseq2_old_buffer
15731,Gm44540,snRNAseq2_old_buffer
15732,5430434F05Rik,snRNAseq2_old_buffer
15733,Gm32772,snRNAseq2_old_buffer
15734,Gm45213,snRNAseq2_old_buffer
15735,Gm45126,snRNAseq2_old_buffer
15736,Gm9521,snRNAseq2_old_buffer
15737,1700011C11Rik,snRNAseq2_old_buffer
15738,Gm39090,snRNAseq2_old_buffer
15739,Gm44729,snRNAseq2_old_buffer
15740,Gm45204,snRNAseq2_old_buffer
15741,4933432K03Rik,snRNAseq2_old_buffer
15742,Rpl19-ps9,snRNAseq2_old_buffer
15743,Gm45177,snRNAseq2_old_buffer
15744,Gm44787,snRNAseq2_old_buffer
15745,Gm34549,snRNAseq2_old_buffer
15746,Gm44661,snRNAseq2_old_buffer
15747,Gm5320,snRNAseq2_old_buffer
15748,Frmpd2,snRNAseq2_old_buffer
15749,D830036C21Rik,snRNAseq2_old_buffer
15750,Gm44578,snRNAseq2_old_buffer
15751,5930435M05Rik,snRNAseq2_old_buffer
15752,Gm35082,snRNAseq2_old_buffer
15753,Gm44643,snRNAseq2_old_buffer
15754,Gm32850,snRNAseq2_old_buffer
15755,Gm45064,snRNAseq2_old_buffer
15756,Gm9449,snRNAseq2_old_buffer
15757,Gm44618,snRNAseq2_old_buffer
15758,Gm44678,snRNAseq2_old_buffer
15759,Cc2d2b,snRNAseq2_old_buffer
15760,Gm10648,snRNAseq2_old_buffer
15761,Olfr1284,snRNAseq2_old_buffer
15762,Gm31463,snRNAseq2_old_buffer
15763,4930588G17Rik,snRNAseq2_old_buffer
15764,Gm8745,snRNAseq2_old_buffer
15765,Olfr500-ps1,snRNAseq2_old_buffer
15766,D530014G21Rik,snRNAseq2_old_buffer
15767,Gm32540,snRNAseq2_old_buffer
15768,Gm45044,snRNAseq2_old_buffer
15769,Mlnr-ps,snRNAseq2_old_buffer
15770,Gm39119,snRNAseq2_old_buffer
15771,Gm15262,snRNAseq2_old_buffer
15772,Gm44916,snRNAseq2_old_buffer
15773,Gm32061,snRNAseq2_old_buffer
15774,Gm44934,snRNAseq2_old_buffer
15775,Gm45807,snRNAseq2_old_buffer
15776,Gm45024,snRNAseq2_old_buffer
15777,Gm44594,snRNAseq2_old_buffer
15778,B230209E15Rik,snRNAseq2_old_buffer
15779,Gm44899,snRNAseq2_old_buffer
15780,Gm45027,snRNAseq2_old_buffer
15781,Gm44647,snRNAseq2_old_buffer
15782,Gm7972,snRNAseq2_old_buffer
15783,Gm45012,snRNAseq2_old_buffer
15784,Gm9354,snRNAseq2_old_buffer
15785,Gm44622,snRNAseq2_old_buffer
15786,Gm44840,snRNAseq2_old_buffer
15787,Gm44975,snRNAseq2_old_buffer
15788,Olfr1464-ps1,snRNAseq2_old_buffer
15789,Gm44781,snRNAseq2_old_buffer
15790,Gm36371,snRNAseq2_old_buffer
15791,Gm44544,snRNAseq2_old_buffer
15792,Gm44752,snRNAseq2_old_buffer
15793,Gm44644,snRNAseq2_old_buffer
15794,Gm44516,snRNAseq2_old_buffer
15795,Gm44973,snRNAseq2_old_buffer
15796,Gm10046,snRNAseq2_old_buffer
15797,4930431P19Rik,snRNAseq2_old_buffer
15798,Olfr1452-ps1,snRNAseq2_old_buffer
15799,Gm19656,snRNAseq2_old_buffer
15800,Gm44822,snRNAseq2_old_buffer
15801,4930598N05Rik,snRNAseq2_old_buffer
15802,Gm45148,snRNAseq2_old_buffer
15803,Gm44709,snRNAseq2_old_buffer
15804,Gm44947,snRNAseq2_old_buffer
15805,Gm35339,snRNAseq2_old_buffer
15806,Gm44654,snRNAseq2_old_buffer
15807,Gm5605,snRNAseq2_old_buffer
15808,Gm44761,snRNAseq2_old_buffer
15809,Gm34821,snRNAseq2_old_buffer
15810,Gm45038,snRNAseq2_old_buffer
15811,Gm44715,snRNAseq2_old_buffer
15812,4930453L07Rik,snRNAseq2_old_buffer
15813,Gm44676,snRNAseq2_old_buffer
15814,Gm45116,snRNAseq2_old_buffer
15815,Gm44577,snRNAseq2_old_buffer
15816,Gm44866,snRNAseq2_old_buffer
15817,Gm5997,snRNAseq2_old_buffer
15818,E230032D23Rik,snRNAseq2_old_buffer
15819,Gm6426,snRNAseq2_old_buffer
15820,Gm45133,snRNAseq2_old_buffer
15821,Dcst2,snRNAseq2_old_buffer
15822,Gm44967,snRNAseq2_old_buffer
15823,AI314278,snRNAseq2_old_buffer
15824,Gm44693,snRNAseq2_old_buffer
15825,Gm44699,snRNAseq2_old_buffer
15826,Gm45037,snRNAseq2_old_buffer
15827,A330076H08Rik,snRNAseq2_old_buffer
15828,Prmt1,snRNAseq2_old_buffer
15829,Gm44995,snRNAseq2_old_buffer
15830,Olfr1438-ps1,snRNAseq2_old_buffer
15831,Samd4b,snRNAseq2_old_buffer
15832,Gm45030,snRNAseq2_old_buffer
15833,Gm44515,snRNAseq2_old_buffer
15834,Gm44805,snRNAseq2_old_buffer
15835,Gm44632,snRNAseq2_old_buffer
15836,Gm45183,snRNAseq2_old_buffer
15837,Gm44626,snRNAseq2_old_buffer
15838,Gm19410,snRNAseq2_old_buffer
15839,Gm7397,snRNAseq2_old_buffer
15840,Gm49396,snRNAseq2_old_buffer
15841,Gm36584,snRNAseq2_old_buffer
15842,Olfr1300-ps1,snRNAseq2_old_buffer
15843,Gm5737,snRNAseq2_old_buffer
15844,A230057D06Rik,snRNAseq2_old_buffer
15845,Gm3854,snRNAseq2_old_buffer
15846,Gm45165,snRNAseq2_old_buffer
15847,4930505K13Rik,snRNAseq2_old_buffer
15848,Gm45163,snRNAseq2_old_buffer
15849,Gm44658,snRNAseq2_old_buffer
15850,Gm44785,snRNAseq2_old_buffer
15851,Gm7067,snRNAseq2_old_buffer
15852,Gm45075,snRNAseq2_old_buffer
15853,Olfr1280,snRNAseq2_old_buffer
15854,Gm44710,snRNAseq2_old_buffer
15855,Gm39526,snRNAseq2_old_buffer
15856,Gm18943,snRNAseq2_old_buffer
15857,B930025P03Rik,snRNAseq2_old_buffer
15858,Gm4756,snRNAseq2_old_buffer
15859,Gm45016,snRNAseq2_old_buffer
15860,Gm15396,snRNAseq2_old_buffer
15861,Gm45222,snRNAseq2_old_buffer
15862,Gm44724,snRNAseq2_old_buffer
15863,Gm44956,snRNAseq2_old_buffer
15864,Gm42417,snRNAseq2_old_buffer
15865,Nup62,snRNAseq2_old_buffer
15866,Gm6882,snRNAseq2_old_buffer
15867,Gm9357,snRNAseq2_old_buffer
15868,Gm8463,snRNAseq2_old_buffer
15869,Muc16,snRNAseq2_old_buffer
15870,Cfap99,snRNAseq2_old_buffer
15871,Gm35521,snRNAseq2_old_buffer
15872,4933439N14Rik,snRNAseq2_old_buffer
15873,Gm39204,snRNAseq2_old_buffer
15874,Gm31105,snRNAseq2_old_buffer
15875,Gm31812,snRNAseq2_old_buffer
15876,Gm45253,snRNAseq2_old_buffer
15877,Gm39231,snRNAseq2_old_buffer
15878,Gm45517,snRNAseq2_old_buffer
15879,3110080E11Rik,snRNAseq2_old_buffer
15880,BC024386,snRNAseq2_old_buffer
15881,C230079O03Rik,snRNAseq2_old_buffer
15882,Gm45670,snRNAseq2_old_buffer
15883,0610005C13Rik,snRNAseq2_old_buffer
15884,Gm45510,snRNAseq2_old_buffer
15885,Gm45463,snRNAseq2_old_buffer
15886,Gm45548,snRNAseq2_old_buffer
15887,Gm45458,snRNAseq2_old_buffer
15888,Gm36231,snRNAseq2_old_buffer
15889,Gm45307,snRNAseq2_old_buffer
15890,Gm45745,snRNAseq2_old_buffer
15891,Gm31166,snRNAseq2_old_buffer
15892,Gm36670,snRNAseq2_old_buffer
15893,Gm32531,snRNAseq2_old_buffer
15894,Fth-ps3,snRNAseq2_old_buffer
15895,Gm45290,snRNAseq2_old_buffer
15896,Gm4974,snRNAseq2_old_buffer
15897,Gm45606,snRNAseq2_old_buffer
15898,Gm42196,snRNAseq2_old_buffer
15899,Gm10578,snRNAseq2_old_buffer
15900,Gm7151,snRNAseq2_old_buffer
15901,Gm39566,snRNAseq2_old_buffer
15902,Gm45455,snRNAseq2_old_buffer
15903,Gm45633,snRNAseq2_old_buffer
15904,Gm18854,snRNAseq2_old_buffer
15905,Klkb1,snRNAseq2_old_buffer
15906,Gm45446,snRNAseq2_old_buffer
15907,Gm39232,snRNAseq2_old_buffer
15908,Gm35315,snRNAseq2_old_buffer
15909,Gm39132,snRNAseq2_old_buffer
15910,Gm45602,snRNAseq2_old_buffer
15911,Gm45509,snRNAseq2_old_buffer
15912,Gm45426,snRNAseq2_old_buffer
15913,Gm5996,snRNAseq2_old_buffer
15914,Gm45886,snRNAseq2_old_buffer
15915,Gm45244,snRNAseq2_old_buffer
15916,Gm45592,snRNAseq2_old_buffer
15917,Gm45640,snRNAseq2_old_buffer
15918,Olfr1279,snRNAseq2_old_buffer
15919,Gm45847,snRNAseq2_old_buffer
15920,Gm7082,snRNAseq2_old_buffer
15921,Olfr643,snRNAseq2_old_buffer
15922,Gm45589,snRNAseq2_old_buffer
15923,Olfr662-ps1,snRNAseq2_old_buffer
15924,Gm45884,snRNAseq2_old_buffer
