,gene_name,dataset
14288,Myo1f,old_10X_cruk
14289,Zfp414,old_10X_cruk
14290,Pram1,old_10X_cruk
14291,Hnrnpm,old_10X_cruk
14292,March2,old_10X_cruk
14293,Rab11b,old_10X_cruk
14294,Gm17251,old_10X_cruk
14295,Angptl4,old_10X_cruk
14296,Kank3,old_10X_cruk
14297,Rps28,old_10X_cruk
14298,Ndufa7,old_10X_cruk
14299,Cd320,old_10X_cruk
14300,Smim40,old_10X_cruk
14301,BC051226,old_10X_cruk
14302,Daxx,old_10X_cruk
14303,Tapbp,old_10X_cruk
14304,Zbtb22,old_10X_cruk
14305,Gm19412,old_10X_cruk
14306,Rgl2,old_10X_cruk
14307,Pfdn6,old_10X_cruk
14308,Wdr46,old_10X_cruk
14309,B3galt4,old_10X_cruk
14310,Rps18,old_10X_cruk
14311,Vps52,old_10X_cruk
14312,AA388235,old_10X_cruk
14313,H2-K1,old_10X_cruk
14314,Ring1,old_10X_cruk
14315,H2-Ke6,old_10X_cruk
14316,Slc39a7,old_10X_cruk
14317,Rxrb,old_10X_cruk
14318,Col11a2,old_10X_cruk
14319,H2-Oa,old_10X_cruk
14320,Brd2,old_10X_cruk
14321,H2-DMa,old_10X_cruk
14322,Gm50336,old_10X_cruk
14323,H2-DMb2,old_10X_cruk
14324,H2-DMb1,old_10X_cruk
14325,Psmb9,old_10X_cruk
14326,Tap1,old_10X_cruk
14327,Psmb8,old_10X_cruk
14328,Tap2,old_10X_cruk
14329,H2-Ob,old_10X_cruk
14330,H2-Ab1,old_10X_cruk
14331,H2-Aa,old_10X_cruk
14332,H2-Eb1,old_10X_cruk
14333,BC051142,old_10X_cruk
14334,Notch4,old_10X_cruk
14335,Gpsm3,old_10X_cruk
14336,Pbx2,old_10X_cruk
14337,Ager,old_10X_cruk
14338,Rnf5,old_10X_cruk
14339,Agpat1,old_10X_cruk
14340,Egfl8,old_10X_cruk
14341,Ppt2,old_10X_cruk
14342,Prrt1,old_10X_cruk
14343,Fkbpl,old_10X_cruk
14344,Atf6b,old_10X_cruk
14345,Tnxb,old_10X_cruk
14346,C4b,old_10X_cruk
14347,Cyp21a1,old_10X_cruk
14348,C4a,old_10X_cruk
14349,Stk19,old_10X_cruk
14350,Dxo,old_10X_cruk
14351,Skiv2l,old_10X_cruk
14352,Nelfe,old_10X_cruk
14353,Cfb,old_10X_cruk
14354,C2,old_10X_cruk
14355,Zbtb12,old_10X_cruk
14356,Ehmt2,old_10X_cruk
14357,Neu1,old_10X_cruk
14358,1110038B12Rik,old_10X_cruk
14359,Hspa1b,old_10X_cruk
14360,Gm10501,old_10X_cruk
14361,Lsm2,old_10X_cruk
14362,Vars,old_10X_cruk
14363,Sapcd1,old_10X_cruk
14364,Msh5,old_10X_cruk
14365,Clic1,old_10X_cruk
14366,Ddah2,old_10X_cruk
14367,Ly6g6f,old_10X_cruk
14368,Abhd16a,old_10X_cruk
14369,Ly6g5b,old_10X_cruk
14370,Csnk2b,old_10X_cruk
14371,Gpank1,old_10X_cruk
14372,Gm20522,old_10X_cruk
14373,D17H6S53E,old_10X_cruk
14374,Apom,old_10X_cruk
14375,Bag6,old_10X_cruk
14376,Prrc2a,old_10X_cruk
14377,Aif1,old_10X_cruk
14378,Lst1,old_10X_cruk
14379,Ltb,old_10X_cruk
14380,Tnf,old_10X_cruk
14381,Lta,old_10X_cruk
14382,Nfkbil1,old_10X_cruk
14383,Gm16181,old_10X_cruk
14384,Atp6v1g2,old_10X_cruk
14385,Ddx39b,old_10X_cruk
14386,H2-D1,old_10X_cruk
14387,H2-Q1,old_10X_cruk
14388,Gm11131,old_10X_cruk
14389,H2-Q4,old_10X_cruk
14390,H2-Q6,old_10X_cruk
14391,H2-Q7,old_10X_cruk
14392,H2-Q10,old_10X_cruk
14393,Pou5f1,old_10X_cruk
14394,Tcf19,old_10X_cruk
14395,Cchcr1,old_10X_cruk
14396,Psors1c2,old_10X_cruk
14397,Sfta2,old_10X_cruk
14398,Gm9573,old_10X_cruk
14399,Mucl3,old_10X_cruk
14400,Vars2,old_10X_cruk
14401,Gtf2h4,old_10X_cruk
14402,Ddr1,old_10X_cruk
14403,Gm20442,old_10X_cruk
14404,Ier3,old_10X_cruk
14405,Flot1,old_10X_cruk
14406,Tubb5,old_10X_cruk
14407,Mdc1,old_10X_cruk
14408,Nrm,old_10X_cruk
14409,Ppp1r18,old_10X_cruk
14410,Dhx16,old_10X_cruk
14411,2310061I04Rik,old_10X_cruk
14412,Gm16279,old_10X_cruk
14413,Atat1,old_10X_cruk
14414,Mrps18b,old_10X_cruk
14415,Ppp1r10,old_10X_cruk
14416,Abcf1,old_10X_cruk
14417,Prr3,old_10X_cruk
14418,Gnl1,old_10X_cruk
14419,A930015D03Rik,old_10X_cruk
14420,H2-T24,old_10X_cruk
14421,H2-T23,old_10X_cruk
14422,H2-T22,old_10X_cruk
14423,Gm11127,old_10X_cruk
14424,Gm19684,old_10X_cruk
14425,Rpp21,old_10X_cruk
14426,Trim39,old_10X_cruk
14427,Trim26,old_10X_cruk
14428,Trim10,old_10X_cruk
14429,Ppp1r11,old_10X_cruk
14430,Znrd1,old_10X_cruk
14431,Znrd1as,old_10X_cruk
14432,H2-M5,old_10X_cruk
14433,Zfp57,old_10X_cruk
14434,Gabbr1,old_10X_cruk
14435,Olfr93,old_10X_cruk
14436,Olfr95,old_10X_cruk
14437,Gm20429,old_10X_cruk
14438,H2-M3,old_10X_cruk
14439,Olfr107,old_10X_cruk
14440,Olfr109,old_10X_cruk
14441,Gm26917,old_10X_cruk
14442,Gm42418,old_10X_cruk
14443,AY036118,old_10X_cruk
14444,Pgk2,old_10X_cruk
14445,Crisp2,old_10X_cruk
14446,Rhag,old_10X_cruk
14447,Cenpq,old_10X_cruk
14448,Mmut,old_10X_cruk
14449,Adgrf4,old_10X_cruk
14450,Adgrf2,old_10X_cruk
14451,Cd2ap,old_10X_cruk
14452,Tnfrsf21,old_10X_cruk
14453,E130008D07Rik,old_10X_cruk
14454,Adgrf1,old_10X_cruk
14455,Adgrf5,old_10X_cruk
14456,Pla2g7,old_10X_cruk
14457,Slc25a27,old_10X_cruk
14458,Cyp39a1,old_10X_cruk
14459,Rcan2,old_10X_cruk
14460,Enpp5,old_10X_cruk
14461,Enpp4,old_10X_cruk
14462,Clic5,old_10X_cruk
14463,Runx2,old_10X_cruk
14464,Supt3,old_10X_cruk
14465,Cdc5l,old_10X_cruk
14466,B230354K17Rik,old_10X_cruk
14467,Aars2,old_10X_cruk
14468,Nfkbie,old_10X_cruk
14469,Slc35b2,old_10X_cruk
14470,Hsp90ab1,old_10X_cruk
14471,Slc29a1,old_10X_cruk
14472,Tmem63b,old_10X_cruk
14473,Mrpl14,old_10X_cruk
14474,F630040K05Rik,old_10X_cruk
14475,Gm41584,old_10X_cruk
14476,Vegfa,old_10X_cruk
14477,Mrps18a,old_10X_cruk
14478,Rsph9,old_10X_cruk
14479,Mad2l1bp,old_10X_cruk
14480,Gtpbp2,old_10X_cruk
14481,Polh,old_10X_cruk
14482,Xpo5,old_10X_cruk
14483,Polr1c,old_10X_cruk
14484,Yipf3,old_10X_cruk
14485,Lrrc73,old_10X_cruk
14486,Tjap1,old_10X_cruk
14487,Abcc10,old_10X_cruk
14488,Zfp318,old_10X_cruk
14489,Crip3,old_10X_cruk
14490,Slc22a7,old_10X_cruk
14491,Ttbk1,old_10X_cruk
14492,Dnph1,old_10X_cruk
14493,Cul9,old_10X_cruk
14494,Srf,old_10X_cruk
14495,Ptk7,old_10X_cruk
14496,Klc4,old_10X_cruk
14497,Mrpl2,old_10X_cruk
14498,Cul7,old_10X_cruk
14499,Rrp36,old_10X_cruk
14500,Klhdc3,old_10X_cruk
14501,Mea1,old_10X_cruk
14502,Ppp2r5d,old_10X_cruk
14503,Pex6,old_10X_cruk
14504,Gnmt,old_10X_cruk
14505,Cnpy3,old_10X_cruk
14506,Ptcra,old_10X_cruk
14507,2310039H08Rik,old_10X_cruk
14508,Rpl7l1,old_10X_cruk
14509,Bicral,old_10X_cruk
14510,Tbcc,old_10X_cruk
14511,Ubr2,old_10X_cruk
14512,Trerf1,old_10X_cruk
14513,Mrps10,old_10X_cruk
14514,Guca1b,old_10X_cruk
14515,Guca1a,old_10X_cruk
14516,1700001C19Rik,old_10X_cruk
14517,AI661453,old_10X_cruk
14518,Taf8,old_10X_cruk
14519,Ccnd3,old_10X_cruk
14520,Bysl,old_10X_cruk
14521,Med20,old_10X_cruk
14522,Usp49,old_10X_cruk
14523,Tomm6,old_10X_cruk
14524,Tomm6os,old_10X_cruk
14525,Prickle4,old_10X_cruk
14526,Frs3,old_10X_cruk
14527,Frs3os,old_10X_cruk
14528,Tfeb,old_10X_cruk
14529,Mdfi,old_10X_cruk
14530,Foxp4,old_10X_cruk
14531,1700122O11Rik,old_10X_cruk
14532,1700067P10Rik,old_10X_cruk
14533,9830107B12Rik,old_10X_cruk
14534,A530064D06Rik,old_10X_cruk
14535,Treml4,old_10X_cruk
14536,Treml2,old_10X_cruk
14537,B430306N03Rik,old_10X_cruk
14538,Trem2,old_10X_cruk
14539,Nfya,old_10X_cruk
14540,Oard1,old_10X_cruk
14541,Unc5cl,old_10X_cruk
14542,1700008K24Rik,old_10X_cruk
14543,Gm17830,old_10X_cruk
14544,Mocs1,old_10X_cruk
14545,Daam2,old_10X_cruk
14546,Kif6,old_10X_cruk
14547,Rftn1,old_10X_cruk
14548,Gm49901,old_10X_cruk
14549,AY702103,old_10X_cruk
14550,Plcl2,old_10X_cruk
14551,Tbc1d5,old_10X_cruk
14552,C330011F03Rik,old_10X_cruk
14553,Satb1,old_10X_cruk
14554,Gm19585,old_10X_cruk
14555,Rab5a,old_10X_cruk
14556,Kat2b,old_10X_cruk
14557,Sgo1,old_10X_cruk
14558,Sult1c2,old_10X_cruk
14559,Vmn2r118,old_10X_cruk
14560,Pot1b,old_10X_cruk
14561,Adgre4,old_10X_cruk
14562,Zfp119a,old_10X_cruk
14563,Zfp959,old_10X_cruk
14564,Zfp119b,old_10X_cruk
14565,Ebi3,old_10X_cruk
14566,Yju2,old_10X_cruk
14567,Stap2,old_10X_cruk
14568,Mpnd,old_10X_cruk
14569,Sh3gl1,old_10X_cruk
14570,Chaf1a,old_10X_cruk
14571,Ubxn6,old_10X_cruk
14572,Hdgfl2,old_10X_cruk
14573,Plin4,old_10X_cruk
14574,Plin5,old_10X_cruk
14575,Lrg1,old_10X_cruk
14576,Sema6b,old_10X_cruk
14577,Tnfaip8l1,old_10X_cruk
14578,Mydgf,old_10X_cruk
14579,Dpp9,old_10X_cruk
14580,Fem1a,old_10X_cruk
14581,Ticam1,old_10X_cruk
14582,Plin3,old_10X_cruk
14583,Arrdc5,old_10X_cruk
14584,Uhrf1,old_10X_cruk
14585,Kdm4b,old_10X_cruk
14586,Ptprs,old_10X_cruk
14587,Znrf4,old_10X_cruk
14588,Gm20219,old_10X_cruk
14589,Safb2,old_10X_cruk
14590,Safb,old_10X_cruk
14591,Micos13,old_10X_cruk
14592,Rpl36,old_10X_cruk
14593,Lonp1,old_10X_cruk
14594,Catsperd,old_10X_cruk
14595,Ranbp3,old_10X_cruk
14596,Vmac,old_10X_cruk
14597,Ndufa11,old_10X_cruk
14598,Nrtn,old_10X_cruk
14599,Dus3l,old_10X_cruk
14600,Prr22,old_10X_cruk
14601,Mllt1,old_10X_cruk
14602,Clpp,old_10X_cruk
14603,Alkbh7,old_10X_cruk
14604,Gtf2f1,old_10X_cruk
14605,Khsrp,old_10X_cruk
14606,Slc25a23,old_10X_cruk
14607,Crb3,old_10X_cruk
14608,Dennd1c,old_10X_cruk
14609,Tnfsf14,old_10X_cruk
14610,C3,old_10X_cruk
14611,Gpr108,old_10X_cruk
14612,Trip10,old_10X_cruk
14613,Vav1,old_10X_cruk
14614,Adgre1,old_10X_cruk
14615,Vmn2r120,old_10X_cruk
14616,Nudt12,old_10X_cruk
14617,Efna5,old_10X_cruk
14618,Fbxl17,old_10X_cruk
14619,4930405O22Rik,old_10X_cruk
14620,Fer,old_10X_cruk
14621,Pja2,old_10X_cruk
14622,Man2a1,old_10X_cruk
14623,Gm17133,old_10X_cruk
14624,Tmem232,old_10X_cruk
14625,Vapa,old_10X_cruk
14626,Txndc2,old_10X_cruk
14627,Rab31,old_10X_cruk
14628,Ppp4r1,old_10X_cruk
14629,Ralbp1,old_10X_cruk
14630,Gm49870,old_10X_cruk
14631,Gm49871,old_10X_cruk
14632,Twsg1,old_10X_cruk
14633,Ankrd12,old_10X_cruk
14634,Ndufv2,old_10X_cruk
14635,Washc1,old_10X_cruk
14636,Ddx11,old_10X_cruk
14637,Rab12,old_10X_cruk
14638,Lama1,old_10X_cruk
14639,Arhgap28,old_10X_cruk
14640,L3mbtl4,old_10X_cruk
14641,Epb41l3,old_10X_cruk
14642,Zbtb14,old_10X_cruk
14643,A930029G22Rik,old_10X_cruk
14644,C030034I22Rik,old_10X_cruk
14645,Dlgap1,old_10X_cruk
14646,Gm20703,old_10X_cruk
14647,Tgif1,old_10X_cruk
14648,Gm41611,old_10X_cruk
14649,Myl12b,old_10X_cruk
14650,Myl12a,old_10X_cruk
14651,Myom1,old_10X_cruk
14652,Lpin2,old_10X_cruk
14653,Emilin2,old_10X_cruk
14654,Smchd1,old_10X_cruk
14655,Gm4707,old_10X_cruk
14656,Ndc80,old_10X_cruk
14657,Spdya,old_10X_cruk
14658,Trmt61b,old_10X_cruk
14659,Wdr43,old_10X_cruk
14660,Clip4,old_10X_cruk
14661,Alk,old_10X_cruk
14662,Ypel5,old_10X_cruk
14663,Lbh,old_10X_cruk
14664,Lclat1,old_10X_cruk
14665,Galnt14,old_10X_cruk
14666,Ehd3,old_10X_cruk
14667,Xdh,old_10X_cruk
14668,Srd5a2,old_10X_cruk
14669,Gm31084,old_10X_cruk
14670,Memo1,old_10X_cruk
14671,Dpy30,old_10X_cruk
14672,Spast,old_10X_cruk
14673,Slc30a6,old_10X_cruk
14674,Nlrc4,old_10X_cruk
14675,Yipf4,old_10X_cruk
14676,Gm31645,old_10X_cruk
14677,Birc6,old_10X_cruk
14678,Ttc27,old_10X_cruk
14679,Gm31818,old_10X_cruk
14680,Ltbp1,old_10X_cruk
14681,Rasgrp3,old_10X_cruk
14682,Fam98a,old_10X_cruk
14683,Crim1,old_10X_cruk
14684,Fez2,old_10X_cruk
14685,Gm50034,old_10X_cruk
14686,Strn,old_10X_cruk
14687,Heatr5b,old_10X_cruk
14688,Gpatch11,old_10X_cruk
14689,Eif2ak2,old_10X_cruk
14690,Cebpzos,old_10X_cruk
14691,Cebpz,old_10X_cruk
14692,Ndufaf7,old_10X_cruk
14693,Prkd3,old_10X_cruk
14694,Qpct,old_10X_cruk
14695,Cdc42ep3,old_10X_cruk
14696,Rmdn2,old_10X_cruk
14697,Atl2,old_10X_cruk
14698,Hnrnpll,old_10X_cruk
14699,Galm,old_10X_cruk
14700,Srsf7,old_10X_cruk
14701,Ttc39d,old_10X_cruk
14702,Gemin6,old_10X_cruk
14703,Dhx57,old_10X_cruk
14704,Gm50087,old_10X_cruk
14705,Morn2,old_10X_cruk
14706,Sos1,old_10X_cruk
14707,Gm33373,old_10X_cruk
14708,Map4k3,old_10X_cruk
14709,Thumpd2,old_10X_cruk
14710,Slc8a1,old_10X_cruk
14711,Pkdcc,old_10X_cruk
14712,Eml4,old_10X_cruk
14713,Cox7a2l,old_10X_cruk
14714,Mta3,old_10X_cruk
14715,Haao,old_10X_cruk
14716,C430042M11Rik,old_10X_cruk
14717,Gm19696,old_10X_cruk
14718,Zfp36l2,old_10X_cruk
14719,Thada,old_10X_cruk
14720,Dync2li1,old_10X_cruk
14721,Abcg5,old_10X_cruk
14722,Abcg8,old_10X_cruk
14723,Lrpprc,old_10X_cruk
14724,1110020A21Rik,old_10X_cruk
14725,Ppm1b,old_10X_cruk
14726,Slc3a1,old_10X_cruk
14727,Prepl,old_10X_cruk
14728,Camkmt,old_10X_cruk
14729,Six3os1,old_10X_cruk
14730,Six3,old_10X_cruk
14731,Six2,old_10X_cruk
14732,Gm30117,old_10X_cruk
14733,Srbd1,old_10X_cruk
14734,Prkce,old_10X_cruk
14735,Epas1,old_10X_cruk
14736,Tmem247,old_10X_cruk
14737,Atp6v1e2,old_10X_cruk
14738,Rhoq,old_10X_cruk
14739,Gm50012,old_10X_cruk
14740,Pigf,old_10X_cruk
14741,Cript,old_10X_cruk
14742,Socs5,old_10X_cruk
14743,Mcfd2,old_10X_cruk
14744,4833418N02Rik,old_10X_cruk
14745,Ttc7,old_10X_cruk
14746,Stpg4,old_10X_cruk
14747,Calm2,old_10X_cruk
14748,Epcam,old_10X_cruk
14749,Msh2,old_10X_cruk
14750,Msh6,old_10X_cruk
14751,Fbxo11,old_10X_cruk
14752,Foxn2,old_10X_cruk
14753,Ppp1r21,old_10X_cruk
14754,Ston1,old_10X_cruk
14755,Gtf2a1l,old_10X_cruk
14756,Gm10184,old_10X_cruk
14757,Nrxn1,old_10X_cruk
14758,Mettl4,old_10X_cruk
14759,Gm1976,old_10X_cruk
14760,Gm20939,old_10X_cruk
14761,Crem,old_10X_cruk
14762,Gm6225,old_10X_cruk
14763,Cul2,old_10X_cruk
14764,Bambi,old_10X_cruk
14765,Map3k8,old_10X_cruk
14766,Mtpap,old_10X_cruk
14767,Jcad,old_10X_cruk
14768,Gm10556,old_10X_cruk
14769,Svil,old_10X_cruk
14770,Gm26682,old_10X_cruk
14771,Zfp438,old_10X_cruk
14772,Gm10125,old_10X_cruk
14773,Zeb1,old_10X_cruk
14774,Arhgap12,old_10X_cruk
14775,Kif5b,old_10X_cruk
14776,Epc1,old_10X_cruk
14777,Rab18,old_10X_cruk
14778,Gm50081,old_10X_cruk
14779,Mkx,old_10X_cruk
14780,Armc4,old_10X_cruk
14781,Mpp7,old_10X_cruk
14782,Gm9993,old_10X_cruk
14783,Wac,old_10X_cruk
14784,Gm35031,old_10X_cruk
14785,Fzd8,old_10X_cruk
14786,Ccny,old_10X_cruk
14787,Cetn1,old_10X_cruk
14788,Colec12,old_10X_cruk
14789,Thoc1,old_10X_cruk
14790,Usp14,old_10X_cruk
14791,Rock1,old_10X_cruk
14792,Greb1l,old_10X_cruk
14793,Esco1,old_10X_cruk
14794,Snrpd1,old_10X_cruk
14795,Abhd3,old_10X_cruk
14796,Mib1,old_10X_cruk
14797,1010001N08Rik,old_10X_cruk
14798,Gata6,old_10X_cruk
14799,Rbbp8,old_10X_cruk
14800,Cables1,old_10X_cruk
14801,Tmem241,old_10X_cruk
14802,Riok3,old_10X_cruk
14803,Rmc1,old_10X_cruk
14804,Npc1,old_10X_cruk
14805,Gm15956,old_10X_cruk
14806,Lama3,old_10X_cruk
14807,Ttc39c,old_10X_cruk
14808,Gm50063,old_10X_cruk
14809,Cabyr,old_10X_cruk
14810,Osbpl1a,old_10X_cruk
14811,Gm49970,old_10X_cruk
14812,Impact,old_10X_cruk
14813,Ss18,old_10X_cruk
14814,Taf4b,old_10X_cruk
14815,Kctd1,old_10X_cruk
14816,Aqp4,old_10X_cruk
14817,Cdh2,old_10X_cruk
14818,Gm15328,old_10X_cruk
14819,Dsc2,old_10X_cruk
14820,Dsg1c,old_10X_cruk
14821,Dsg1b,old_10X_cruk
14822,Dsg2,old_10X_cruk
14823,Ttr,old_10X_cruk
14824,B4galt6,old_10X_cruk
14825,Trappc8,old_10X_cruk
14826,Rnf125,old_10X_cruk
14827,Rnf138,old_10X_cruk
14828,Mep1b,old_10X_cruk
14829,Garem1,old_10X_cruk
14830,4930426D05Rik,old_10X_cruk
14831,Asxl3,old_10X_cruk
14832,Nol4,old_10X_cruk
14833,Dtna,old_10X_cruk
14834,Mapre2,old_10X_cruk
14835,Zfp397,old_10X_cruk
14836,Zfp35,old_10X_cruk
14837,Zfp24,old_10X_cruk
14838,Ino80c,old_10X_cruk
14839,Galnt1,old_10X_cruk
14840,2700062C07Rik,old_10X_cruk
14841,Rprd1a,old_10X_cruk
14842,Slc39a6,old_10X_cruk
14843,Elp2,old_10X_cruk
14844,Mocos,old_10X_cruk
14845,Fhod3,old_10X_cruk
14846,Tpgs2,old_10X_cruk
14847,AW554918,old_10X_cruk
14848,Celf4,old_10X_cruk
14849,Gm3227,old_10X_cruk
14850,Gm50304,old_10X_cruk
14851,Gm49980,old_10X_cruk
14852,Pik3c3,old_10X_cruk
14853,Slc25a46,old_10X_cruk
14854,B930094E09Rik,old_10X_cruk
14855,Sap130,old_10X_cruk
14856,Ammecr1l,old_10X_cruk
14857,Polr2d,old_10X_cruk
14858,Wdr33,old_10X_cruk
14859,Sft2d3,old_10X_cruk
14860,Lims2,old_10X_cruk
14861,Iws1,old_10X_cruk
14862,Proc,old_10X_cruk
14863,Map3k2,old_10X_cruk
14864,Ercc3,old_10X_cruk
14865,Bin1,old_10X_cruk
14866,Gypc,old_10X_cruk
14867,Tslp,old_10X_cruk
14868,Wdr36,old_10X_cruk
14869,Stard4,old_10X_cruk
14870,Nrep,old_10X_cruk
14871,Gm10549,old_10X_cruk
14872,Epb41l4aos,old_10X_cruk
14873,Epb41l4a,old_10X_cruk
14874,Apc,old_10X_cruk
14875,Srp19,old_10X_cruk
14876,Reep5,old_10X_cruk
14877,Pkd2l2,old_10X_cruk
14878,Fam13b,old_10X_cruk
14879,4933408B17Rik,old_10X_cruk
14880,Brd8,old_10X_cruk
14881,Kif20a,old_10X_cruk
14882,Cdc23,old_10X_cruk
14883,Gm3550,old_10X_cruk
14884,2010110K18Rik,old_10X_cruk
14885,Fam53c,old_10X_cruk
14886,Kdm3b,old_10X_cruk
14887,Egr1,old_10X_cruk
14888,Etf1,old_10X_cruk
14889,Hspa9,old_10X_cruk
14890,Gm36037,old_10X_cruk
14891,Gm3587,old_10X_cruk
14892,Ctnna1,old_10X_cruk
14893,Lrrtm2,old_10X_cruk
14894,Sil1,old_10X_cruk
14895,Snhg4,old_10X_cruk
14896,Matr3,old_10X_cruk
14897,Paip2,old_10X_cruk
14898,Slc23a1,old_10X_cruk
14899,Mzb1,old_10X_cruk
14900,Prob1,old_10X_cruk
14901,Spata24,old_10X_cruk
14902,Dnajc18,old_10X_cruk
14903,1700066B19Rik,old_10X_cruk
14904,Ecscr,old_10X_cruk
14905,Tmem173,old_10X_cruk
14906,Ube2d2a,old_10X_cruk
14907,Cxxc5,old_10X_cruk
14908,Gm29417,old_10X_cruk
14909,Psd2,old_10X_cruk
14910,Nrg2,old_10X_cruk
14911,Pura,old_10X_cruk
14912,Igip,old_10X_cruk
14913,Cystm1,old_10X_cruk
14914,Pfdn1,old_10X_cruk
14915,Hbegf,old_10X_cruk
14916,Slc4a9,old_10X_cruk
14917,Ankhd1,old_10X_cruk
14918,Eif4ebp3,old_10X_cruk
14919,Sra1,old_10X_cruk
14920,Apbb3,old_10X_cruk
14921,Slc35a4,old_10X_cruk
14922,Cd14,old_10X_cruk
14923,Tmco6,old_10X_cruk
14924,Ndufa2,old_10X_cruk
14925,Ik,old_10X_cruk
14926,Wdr55,old_10X_cruk
14927,Dnd1,old_10X_cruk
14928,Hars,old_10X_cruk
14929,Hars2,old_10X_cruk
14930,Zmat2,old_10X_cruk
14931,Gm10544,old_10X_cruk
14932,Pcdhb7,old_10X_cruk
14933,Pcdhb14,old_10X_cruk
14934,Pcdhb16,old_10X_cruk
14935,Pcdhb19,old_10X_cruk
14936,Pcdhb20,old_10X_cruk
14937,Pcdhb22,old_10X_cruk
14938,Slc25a2,old_10X_cruk
14939,Taf7,old_10X_cruk
14940,3222401L13Rik,old_10X_cruk
14941,Pcdhga2,old_10X_cruk
14942,Pcdhgb1,old_10X_cruk
14943,Pcdhga6,old_10X_cruk
14944,Pcdhga7,old_10X_cruk
14945,Pcdhgb4,old_10X_cruk
14946,Pcdhgb5,old_10X_cruk
14947,Gm26672,old_10X_cruk
14948,Pcdhga11,old_10X_cruk
14949,Pcdhga12,old_10X_cruk
14950,Pcdhgc4,old_10X_cruk
14951,Gm29994,old_10X_cruk
14952,Diaph1,old_10X_cruk
14953,Hdac3,old_10X_cruk
14954,Rell2,old_10X_cruk
14955,Fchsd1,old_10X_cruk
14956,Arap3,old_10X_cruk
14957,Pcdh1,old_10X_cruk
14958,1700086O06Rik,old_10X_cruk
14959,Dele1,old_10X_cruk
14960,Pcdh12,old_10X_cruk
14961,Rnf14,old_10X_cruk
14962,Gnpda1,old_10X_cruk
14963,Ndfip1,old_10X_cruk
14964,Spry4,old_10X_cruk
14965,Fgf1,old_10X_cruk
14966,Arhgap26,old_10X_cruk
14967,Nr3c1,old_10X_cruk
14968,Pabpc2,old_10X_cruk
14969,Yipf5,old_10X_cruk
14970,Gm31087,old_10X_cruk
14971,Kctd16,old_10X_cruk
14972,Gm50410,old_10X_cruk
14973,Lars,old_10X_cruk
14974,Gm4013,old_10X_cruk
14975,Rbm27,old_10X_cruk
14976,Tcerg1,old_10X_cruk
14977,Dpysl3,old_10X_cruk
14978,Spink1,old_10X_cruk
14979,Spink14,old_10X_cruk
14980,Gm41717,old_10X_cruk
14981,Dcp2,old_10X_cruk
14982,Mcc,old_10X_cruk
14983,A930012L18Rik,old_10X_cruk
14984,Ythdc2,old_10X_cruk
14985,Kcnn2,old_10X_cruk
14986,Trim36,old_10X_cruk
14987,Pggt1b,old_10X_cruk
14988,Fem1c,old_10X_cruk
14989,Ticam2,old_10X_cruk
14990,Tmed7,old_10X_cruk
14991,Eif1a,old_10X_cruk
14992,Gm3734,old_10X_cruk
14993,Cdo1,old_10X_cruk
14994,Atg12,old_10X_cruk
14995,Ap3s1,old_10X_cruk
14996,Commd10,old_10X_cruk
14997,Hspe1-rs1,old_10X_cruk
14998,Sema6a,old_10X_cruk
14999,Eno1b,old_10X_cruk
15000,Dtwd2,old_10X_cruk
15001,Gm16283,old_10X_cruk
15002,Dmxl1,old_10X_cruk
15003,Tnfaip8,old_10X_cruk
15004,Hsd17b4,old_10X_cruk
15005,Fam170a,old_10X_cruk
15006,Prr16,old_10X_cruk
15007,Ftmt,old_10X_cruk
15008,Srfbp1,old_10X_cruk
15009,1700034E13Rik,old_10X_cruk
15010,Sncaip,old_10X_cruk
15011,Snx2,old_10X_cruk
15012,Snx24,old_10X_cruk
15013,Ppic,old_10X_cruk
15014,Cep120,old_10X_cruk
15015,Csnk1g3,old_10X_cruk
15016,Zfp608,old_10X_cruk
15017,Gramd3,old_10X_cruk
15018,Aldh7a1,old_10X_cruk
15019,Phax,old_10X_cruk
15020,Tex43,old_10X_cruk
15021,Lmnb1,old_10X_cruk
15022,March3,old_10X_cruk
15023,C330018D20Rik,old_10X_cruk
15024,Prrc1,old_10X_cruk
15025,Gm19500,old_10X_cruk
15026,Slc12a2,old_10X_cruk
15027,Fbn2,old_10X_cruk
15028,Isoc1,old_10X_cruk
15029,Adamts19,old_10X_cruk
15030,Chsy3,old_10X_cruk
15031,Gm4951,old_10X_cruk
15032,Gm4841,old_10X_cruk
15033,F830016B08Rik,old_10X_cruk
15034,Iigp1,old_10X_cruk
15035,Dctn4,old_10X_cruk
15036,Rbm22,old_10X_cruk
15037,Myoz3,old_10X_cruk
15038,Synpo,old_10X_cruk
15039,Ndst1,old_10X_cruk
15040,Rps14,old_10X_cruk
15041,Cd74,old_10X_cruk
15042,Tcof1,old_10X_cruk
15043,Camk2a,old_10X_cruk
15044,Pdgfrb,old_10X_cruk
15045,Csf1r,old_10X_cruk
15046,Hmgxb3,old_10X_cruk
15047,Slc26a2,old_10X_cruk
15048,Pde6a,old_10X_cruk
15049,Ppargc1b,old_10X_cruk
15050,Arhgef37,old_10X_cruk
15051,Csnk1a1,old_10X_cruk
15052,Bvht,old_10X_cruk
15053,Pcyox1l,old_10X_cruk
15054,Grpel2,old_10X_cruk
15055,1500015A07Rik,old_10X_cruk
